"geneNames"	"SNP_NUM"	"nsSNP"
"YOR394W"	0	"NA"
"YOR394C-A"	0	"NA"
"YOR396W"	0	"NA"
"YPL283C"	0	"NA"
"YPL282C"	0	"NA"
"YPL281C"	0	"NA"
"YPL280W"	0	"NA"
"YPL279C"	4	"2"
"YPL278C"	100	"76"
"YPL277C"	1077	"602"
"YPL274W"	7056	"1681"
"YPL273W"	3702	"199"
"YPL272C"	8586	"1294"
"YPL271W"	85	"46"
"YPL270W"	3752	"1148"
"YPL269W"	5455	"1195"
"YPL268W"	16792	"6309"
"YPL267W"	3447	"2262"
"YPL266W"	1093	"39"
"YPL265W"	4959	"1235"
"YPL264C"	3376	"530"
"YPL263C"	7549	"1909"
"YPL262W"	1637	"101"
"YPL261C"	740	"672"
"YPL260W"	2727	"1093"
"YPL259C"	5049	"1300"
"YPL258C"	3961	"975"
"YPL257W"	619	"521"
"YPL256C"	4554	"1354"
"YPL255W"	2210	"1452"
"YPL254W"	4495	"1591"
"YPL253C"	6191	"3262"
"YPL252C"	473	"292"
"YPL250C"	1825	"721"
"YPL249C-A"	1965	"15"
"YPL249C"	8273	"4174"
"YPL248C"	11121	"5005"
"YPL247C"	2645	"844"
"YPL246C"	2493	"1068"
"YPL245W"	5465	"692"
"YPL244C"	4457	"1280"
"YPL243W"	5252	"1657"
"YPL242C"	20105	"4946"
"YPL241C"	2367	"767"
"YPL240C"	7012	"386"
"YPL239W"	2724	"801"
"YPL237W"	2090	"1108"
"YPL236C"	10346	"741"
"YPL235W"	7525	"117"
"YPL234C"	1924	"18"
"YPL233W"	4294	"163"
"YPL232W"	6028	"679"
"YPL231W"	22732	"3112"
"YPL230W"	6331	"3273"
"YPL229W"	3688	"2702"
"YPL228W"	4097	"1540"
"YPL227C"	4250	"1334"
"YPL226W"	21266	"2526"
"YPL225W"	1080	"49"
"YPL224C"	7252	"2999"
"YPL223C"	3195	"968"
"YPL222W"	5101	"2029"
"YPL221W"	6926	"2547"
"YPL220W"	47	"11"
"YPL219W"	3313	"891"
"YPL218W"	361	"42"
"YPL217C"	7869	"2569"
"YPL216W"	15425	"9277"
"YPL215W"	1088	"92"
"YPL214C"	2420	"314"
"YPL213W"	1250	"643"
"YPL212C"	3756	"1461"
"YPL211W"	767	"39"
"YPL210C"	3025	"1050"
"YPL209C"	1698	"393"
"YPL208W"	2102	"1295"
"YPL207W"	8421	"2309"
"YPL206C"	5044	"520"
"YPL204W"	3441	"1083"
"YPL203W"	2071	"693"
"YPL202C"	1989	"1510"
"YPL201C"	5522	"2339"
"YPL200W"	3243	"695"
"YPL199C"	2179	"673"
"YPL198W"	4737	"153"
"YPL196W"	1570	"102"
"YPL195W"	4857	"1369"
"YPL194W"	5041	"3274"
"YPL193W"	3052	"1268"
"YPL192C"	1888	"531"
"YPL191C"	796	"297"
"YPL190C"	5700	"1071"
"YPL189C-A"	121	"33"
"YPL189W"	5764	"3359"
"YPL188W"	2302	"1093"
"YPL187W"	1292	"152"
"YPL186C"	3779	"1577"
"YPL184C"	3474	"589"
"YPL183W-A"	2012	"1739"
"YPL183C"	15850	"5885"
"YPL181W"	3117	"1167"
"YPL180W"	4666	"1871"
"YPL179W"	2111	"271"
"YPL178W"	2150	"800"
"YPL177C"	2331	"779"
"YPL176C"	7597	"3333"
"YPL175W"	2125	"621"
"YPL174C"	7783	"4902"
"YPL173W"	700	"193"
"YPL172C"	4370	"2209"
"YPL171C"	4777	"1486"
"YPL170W"	435	"56"
"YPL169C"	4339	"1436"
"YPL168W"	2799	"1627"
"YPL167C"	20670	"7282"
"YPL166W"	4233	"2484"
"YPL165C"	7059	"4500"
"YPL164C"	11347	"5905"
"YPL163C"	3015	"1959"
"YPL162C"	1804	"1410"
"YPL161C"	5631	"3223"
"YPL160W"	5997	"1739"
"YPL159C"	2559	"1604"
"YPL158C"	14882	"8988"
"YPL157W"	3305	"2273"
"YPL156C"	2762	"1305"
"YPL155C"	5141	"1757"
"YPL154C"	2246	"583"
"YPL153C"	10228	"3888"
"YPL152W-A"	1396	"1208"
"YPL152W"	3169	"242"
"YPL151C"	3417	"1253"
"YPL150W"	7061	"1283"
"YPL149W"	3500	"1139"
"YPL148C"	1501	"569"
"YPL147W"	10339	"4735"
"YPL146C"	3881	"1992"
"YPL145C"	4740	"267"
"YPL144W"	3081	"899"
"YPL143W"	4375	"1"
"YPL141C"	5586	"2359"
"YPL140C"	1093	"411"
"YPL139C"	3562	"1283"
"YPL138C"	1212	"502"
"YPL137C"	11952	"4268"
"YPL135W"	973	"363"
"YPL134C"	633	"130"
"YPL133C"	4120	"1269"
"YPL132W"	1157	"148"
"YPL131W"	1917	"54"
"YPL130W"	3442	"2441"
"YPL129W"	854	"410"
"YPL128C"	3041	"798"
"YPL127C"	1846	"275"
"YPL126W"	5902	"3015"
"YPL125W"	5965	"2184"
"YPL124W"	1415	"1188"
"YPL123C"	4384	"1669"
"YPL122C"	1410	"136"
"YPL121C"	784	"181"
"YPL120W"	5406	"1832"
"YPL119C-A"	1618	"1096"
"YPL119C"	5876	"1919"
"YPL118W"	3186	"2437"
"YPL117C"	1681	"122"
"YPL116W"	3088	"461"
"YPL115C"	11737	"5602"
"YPL113C"	2260	"543"
"YPL112C"	3914	"628"
"YPL111W"	2808	"688"
"YPL110C"	10604	"5571"
"YPL109C"	2727	"725"
"YPL108W"	3210	"985"
"YPL107W"	1981	"1572"
"YPL106C"	6868	"902"
"YPL105C"	7466	"4593"
"YPL104W"	8631	"3155"
"YPL103C"	4074	"1131"
"YPL101W"	3783	"1384"
"YPL100W"	3702	"2025"
"YPL099C"	1389	"984"
"YPL098C"	1237	"1161"
"YPL097W"	2165	"772"
"YPL096C-A"	350	"39"
"YPL096W"	1443	"585"
"YPL095C"	7807	"1957"
"YPL094C"	1531	"168"
"YPL093W"	6432	"180"
"YPL092W"	4664	"3632"
"YPL091W"	4706	"2667"
"YPL090C"	5419	"2"
"YPL089C"	11264	"6729"
"YPL088W"	6709	"3627"
"YPL087W"	1967	"122"
"YPL086C"	2427	"42"
"YPL085W"	21432	"13647"
"YPL084W"	4596	"2116"
"YPL083C"	2378	"556"
"YPL082C"	12055	"1555"
"YPL081W"	1393	"41"
"YPL080C"	880	"598"
"YPL079W"	2366	"32"
"YPL078C"	1120	"305"
"YPL077C"	1001	"465"
"YPL076W"	1539	"320"
"YPL075W"	4496	"2888"
"YPL074W"	3133	"1779"
"YPL072W"	6199	"3702"
"YPL071C"	1534	"624"
"YPL070W"	2507	"449"
"YPL069C"	1028	"306"
"YPL068C"	2511	"599"
"YPL067C"	3446	"1345"
"YPL066W"	7674	"2223"
"YPL065W"	6486	"1552"
"YPL064C"	6694	"4839"
"YPL063W"	5839	"862"
"YPL062W"	2579	"2345"
"YPL061W"	3017	"214"
"YPL060W"	5329	"1525"
"YPL059W"	3407	"661"
"YPL058C"	13165	"4604"
"YPL057C"	6351	"2466"
"YPL056C"	2626	"1134"
"YPL055C"	5161	"2348"
"YPL054W"	2933	"2006"
"YPL053C"	1873	"538"
"YPL052W"	2960	"1176"
"YPL051W"	447	"171"
"YPL050C"	896	"562"
"YPL049C"	9309	"5520"
"YPL048W"	2226	"207"
"YPL047W"	590	"544"
"YPL046C"	678	"612"
"YPL045W"	6469	"2603"
"YPL043W"	5254	"1366"
"YPL042C"	7272	"1431"
"YPL041C"	1675	"125"
"YPL040C"	16661	"5456"
"YPL039W"	4920	"2463"
"YPL038W-A"	1232	"1219"
"YPL038W"	1618	"727"
"YPL037C"	1158	"27"
"YPL036W"	16418	"3464"
"YPL034W"	2732	"1014"
"YPL033C"	2025	"657"
"YPL032C"	11397	"3211"
"YPL031C"	1743	"74"
"YPL030W"	2859	"814"
"YPL029W"	5909	"847"
"YPL028W"	4950	"75"
"YPL027W"	4781	"1431"
"YPL026C"	9537	"6100"
"YPL024W"	1174	"123"
"YPL023C"	8617	"2649"
"YPL022W"	22044	"7778"
"YPL021W"	5406	"2973"
"YPL020C"	5254	"1971"
"YPL019C"	9449	"3316"
"YPL018W"	4096	"1738"
"YPL017C"	6957	"2217"
"YPL016W"	14190	"5186"
"YPL015C"	3716	"1221"
"YPL014W"	2693	"542"
"YPL013C"	1043	"48"
"YPL012W"	11471	"5728"
"YPL011C"	4458	"932"
"YPL010W"	540	"72"
"YPL009C"	6214	"3550"
"YPL008W"	6400	"2858"
"YPL007C"	5179	"1612"
"YPL006W"	7953	"1595"
"YPL005W"	6660	"2945"
"YPL004C"	2535	"715"
"YPL003W"	3117	"2192"
"YPL002C"	667	"67"
"YPL001W"	2120	"1251"
"YPR001W"	2184	"1084"
"YPR002W"	833	"406"
"YPR003C"	4292	"1885"
"YPR004C"	3048	"881"
"YPR005C"	3027	"2024"
"YPR006C"	4103	"2418"
"YPR007C"	7018	"2448"
"YPR008W"	5739	"2654"
"YPR009W"	3139	"1248"
"YPR010C"	12114	"803"
"YPR010C-A"	1360	"11"
"YPR011C"	2809	"806"
"YPR013C"	3360	"2341"
"YPR014C"	603	"193"
"YPR015C"	2746	"769"
"YPR016C"	491	"24"
"YPR017C"	2048	"647"
"YPR018W"	7640	"4564"
"YPR019W"	5037	"1948"
"YPR020W"	505	"149"
"YPR021C"	7313	"2010"
"YPR022C"	9498	"4017"
"YPR023C"	4409	"1424"
"YPR024W"	6505	"1465"
"YPR025C"	4589	"1122"
"YPR026W"	9692	"2263"
"YPR027C"	2581	"464"
"YPR028W"	1477	"39"
"YPR029C"	6425	"2150"
"YPR030W"	8779	"3908"
"YPR031W"	3644	"1912"
"YPR032W"	3712	"2163"
"YPR033C"	2648	"568"
"YPR034W"	3098	"536"
"YPR035W"	999	"17"
"YPR036W"	1852	"733"
"YPR036W-A"	157	"53"
"YPR037C"	587	"122"
"YPR040W"	2392	"193"
"YPR041W"	2555	"78"
"YPR042C"	5631	"1741"
"YPR043W"	1878	"3"
"YPR045C"	2286	"706"
"YPR046W"	1292	"537"
"YPR047W"	2003	"374"
"YPR048W"	4530	"1507"
"YPR049C"	6531	"2681"
"YPR051W"	2848	"1021"
"YPR052C"	1059	"996"
"YPR053C"	326	"308"
"YPR054W"	3718	"1159"
"YPR055W"	4713	"1213"
"YPR056W"	1818	"509"
"YPR057W"	4256	"1866"
"YPR058W"	1617	"152"
"YPR060C"	1544	"147"
"YPR061C"	1473	"834"
"YPR062W"	490	"51"
"YPR063C"	870	"62"
"YPR064W"	898	"395"
"YPR065W"	3510	"1454"
"YPR066W"	2761	"1052"
"YPR067W"	1282	"595"
"YPR068C"	2158	"1505"
"YPR069C"	1228	"130"
"YPR070W"	2603	"939"
"YPR071W"	2509	"2295"
"YPR072W"	3560	"1380"
"YPR073C"	1739	"253"
"YPR074C"	4482	"199"
"YPR075C"	1991	"462"
"YPR078C"	3044	"1655"
"YPR079W"	3653	"1197"
"YPR080W"	18	"2"
"YPR081C"	4122	"2018"
"YPR082C"	1257	"1120"
"YPR083W"	3107	"891"
"YPR084W"	4611	"1964"
"YPR085C"	2695	"895"
"YPR086W"	2257	"1025"
"YPR088C"	1785	"188"
"YPR089W"	5926	"2759"
"YPR091C"	7114	"3469"
"YPR093C"	2598	"1267"
"YPR094W"	1315	"11"
"YPR095C"	9654	"4029"
"YPR096C"	1565	"1154"
"YPR097W"	8092	"3882"
"YPR098C"	1199	"206"
"YPR100W"	494	"21"
"YPR101W"	1056	"726"
"YPR102C"	90	"4"
"YPR103W"	890	"129"
"YPR104C"	7096	"2583"
"YPR105C"	6602	"1572"
"YPR106W"	4363	"1493"
"YPR107C"	1386	"973"
"YPR108W"	3845	"537"
"YPR108W-A"	904	"817"
"YPR109W"	2536	"1548"
"YPR110C"	3391	"312"
"YPR111W"	6156	"1499"
"YPR112C"	10094	"5173"
"YPR113W"	1553	"302"
"YPR114W"	3929	"1348"
"YPR115W"	14219	"5884"
"YPR116W"	4484	"3934"
"YPR117W"	11375	"4408"
"YPR118W"	2657	"752"
"YPR119W"	1385	"233"
"YPR120C"	2763	"1172"
"YPR121W"	3176	"1986"
"YPR122W"	5557	"2033"
"YPR124W"	2534	"1250"
"YPR125W"	4369	"500"
"YPR127W"	4211	"1811"
"YPR128C"	1423	"560"
"YPR129W"	3788	"2450"
"YPR131C"	632	"93"
"YPR132W"	3091	"0"
"YPR133C"	2517	"942"
"YPR133W-A"	23	"11"
"YPR134W"	1887	"1250"
"YPR135W"	12512	"2625"
"YPR137W"	5292	"2299"
"YPR138C"	1834	"348"
"YPR139C"	3817	"240"
"YPR140W"	1414	"360"
"YPR141C"	3489	"680"
"YPR143W"	1156	"815"
"YPR144C"	2098	"790"
"YPR145W"	3290	"171"
"YPR145C-A"	596	"89"
"YPR147C"	2758	"778"
"YPR148C"	4756	"1577"
"YPR149W"	239	"27"
"YPR151C"	1460	"135"
"YPR152C"	4642	"3024"
"YPR153W"	1060	"122"
"YPR154W"	1840	"566"
"YPR155C"	2781	"1371"
"YPR156C"	4317	"300"
"YPR157W"	3763	"2127"
"YPR158W"	3078	"1309"
"YPR159W"	3246	"965"
"YPR159C-A"	999	"668"
"YPR160W"	5233	"1704"
"YPR161C"	5760	"1595"
"YPR162C"	1766	"1073"
"YPR163C"	4692	"795"
"YPR164W"	15015	"7373"
"YPR165W"	321	"63"
"YPR166C"	151	"22"
"YPR167C"	2103	"259"
"YPR168W"	1194	"62"
"YPR169W"	4168	"2490"
"YPR170W-B"	848	"9"
"YPR171W"	5555	"2980"
"YPR172W"	3391	"1773"
"YPR173C"	3791	"117"
"YPR174C"	1939	"1455"
"YPR175W"	7536	"3944"
"YPR176C"	2872	"1312"
"YPR178W"	4973	"2393"
"YPR179C"	8649	"4361"
"YPR180W"	4905	"1526"
"YPR181C"	5766	"172"
"YPR182W"	272	"16"
"YPR183W"	3464	"131"
"YPR184W"	13059	"2500"
"YPR185W"	9709	"3978"
"YPR186C"	4404	"1545"
"YPR187W"	715	"72"
"YPR188C"	867	"334"
"YPR189W"	9884	"4149"
"YPR190C"	6343	"836"
"YPR191W"	6498	"2557"
"YPR192W"	7745	"3999"
"YPR193C"	2255	"958"
"YPR194C"	14577	"9470"
"YPR195C"	2251	"663"
"YPR196W"	8587	"4596"
"YPR198W"	5322	"1603"
"YPR199C"	2675	"1115"
"YPR200C"	2156	"228"
"YPR201W"	2100	"677"
"YPR202W"	0	"NA"
"YPR203W"	0	"NA"
"YPR204W"	0	"NA"
